entity_name,source,instrument,record_date,amount_rs_cr,previous_amount_rs_cr,amount_raw_text,is_sublimit,rating_previous,rating_current,outlook_previous,outlook_current,action_type,is_confirmed_action,ambiguous,ambiguous_reason,provenance,row_seq,press_release_date,press_release_url,evidence_text,extracted_at
Bajaj Finance Limited,CRISIL,Cash Credit & Working Capital Demand Loan — Bank Of India,2026-07-29,390.0,,Rs.390 Crore,0,,Crisil AAA,,Stable,,0,0,"Facility-level breakdown from the annexure: a rated amount for this facility, not a rating action in itself.",bank_facility_annexure,,2026-07-29,https://www.crisilratings.com/mnt/winshare/Ratings/RatingList/RatingDocs/BajajFinanceLimited_July%2029_%202026_RR_401403.html,Cash Credit & Working Capital Demand Loan | 390 | Bank Of India | Crisil AAA/Stable,2026-09-09T17:05:39.585250+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Bank of Baroda,2026-08-07,200.0,,INR 2000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,42,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Bank of Baroda | IND A1+ | rated amount 2000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Bank of Baroda,2026-08-25,200.0,,INR 2000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,1,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Bank of Baroda | IND A1+ | rated amount 2000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-01-30,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,2,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-03-10,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,296,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-03-30,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,253,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-04-27,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,211,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-05-26,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,169,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-06-23,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,127,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-07-23,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,85,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-08-07,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,43,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Barclays Bank,2026-08-25,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,2,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-01-30,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,3,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-03-10,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,297,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-03-30,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,254,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-04-27,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,212,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-05-26,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,170,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-06-23,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,128,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-07-23,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,86,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-08-07,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,44,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Central Bank of India,2026-08-25,201.0,,INR 2010 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,3,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Central Bank of India | IND A1+ | rated amount 2010 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-01-30,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,4,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-03-10,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,298,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-03-30,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,255,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-04-27,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,213,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-05-26,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,171,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-06-23,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,129,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-07-23,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,87,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-08-07,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,45,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — Citibank N.A.,2026-08-25,1.0,,INR 10 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,4,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | Citibank N.A. | IND A1+ | rated amount 10 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — DBS Bank India Limited,2026-03-30,1300.0,,INR 13000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,256,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | DBS Bank India Limited | IND A1+ | rated amount 13000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,CC/OD/WCDL — DBS Bank India Limited,2026-04-27,1300.0,,INR 13000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,214,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"CC/OD/WCDL | DBS Bank India Limited | IND A1+ | rated amount 13000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
